typification	typificationLabel
Q72212	urn:catalog:MO:Tropicos:103586315: isotype of Anthurium kunayalense Croat & Vannini
Q72213	urn:catalog:MO:Tropicos:103586316: isotype of Anthurium kunayalense Croat & Vannini
Q72214	urn:catalog:MO:Tropicos:103586330: isotype of Anthurium laevum Croat & O.Ortiz
Q72215	urn:catalog:MO:Tropicos:103586339: holotype of Anthurium laminense Croat
Q72216	urn:catalog:MO:Tropicos:103585364: isotype of Anthurium ixtenamense Croat, Cast.Mont & Vannini
Q72217	urn:catalog:MO:Tropicos:103585365: holotype of Anthurium ixtenamense Croat, Cast.Mont & Vannini
Q72218	urn:catalog:MO:Tropicos:103585366: isotype of Anthurium ixtenamense Croat, Cast.Mont & Vannini
Q72219	urn:catalog:MO:Tropicos:103585367: isotype of Anthurium ixtenamense Croat, Cast.Mont & Vannini
Q72220	urn:catalog:MO:Tropicos:103585368: isotype of Anthurium ixtenamense Croat, Cast.Mont & Vannini
Q72221	urn:catalog:MO:Tropicos:103585385: holotype of Anthurium ixtlanense Diaz Jim., Pérez-Farr. & Croat
Q72222	urn:catalog:MO:Tropicos:103585386: isotype of Anthurium ixtlanense Diaz Jim., Pérez-Farr. & Croat
Q72223	urn:catalog:MO:Tropicos:103586110: isotype of Anthurium kareniae Croat
Q72224	urn:catalog:MO:Tropicos:103586118: isotype of Anthurium kittredgeanum Croat
Q72225	urn:catalog:MO:Tropicos:103586311: holotype of Anthurium kunayalense Croat & Vannini
Q72226	urn:catalog:MO:Tropicos:103586340: isotype of Anthurium laminense Croat
Q72227	urn:catalog:MO:Tropicos:103587399: holotype of Anthurium louisii Croat & R.A.Baker
Q72228	urn:catalog:MO:Tropicos:103588123: holotype of Anthurium luzense Diaz Jim., Pérez-Farr. & Croat
Q72229	urn:catalog:MO:Tropicos:103588142: isotype of Arundinaria appalachiana Triplett, Weakley & L.G.Clark
Q72230	urn:catalog:MO:Tropicos:103588143: holotype of Arundinaria appalachiana Triplett, Weakley & L.G.Clark
Q72231	urn:catalog:MO:Tropicos:103588144: isotype of Arundinaria appalachiana Triplett, Weakley & L.G.Clark
Q72232	urn:catalog:MO:Tropicos:103588146: isotype of Arundinaria appalachiana Triplett, Weakley & L.G.Clark
Q72233	urn:catalog:MO:Tropicos:103588147: isotype of Arundinaria appalachiana Triplett, Weakley & L.G.Clark
Q72234	urn:catalog:MO:Tropicos:103590134: holotype of Anthurium mittermeieri Diaz Jim., M.Cedeño & Pérez-Farr.
Q72235	urn:catalog:MO:Tropicos:103590136: isotype of Anthurium mittermeieri Diaz Jim., M.Cedeño & Pérez-Farr.
Q72236	urn:catalog:MO:Tropicos:103590200: isotype of Anthurium monroi Croat
Q72237	urn:catalog:MO:Tropicos:103590201: isotype of Anthurium monroi Croat
Q72238	urn:catalog:MO:Tropicos:103593703: holotype of Anthurium muscidiradix Croat & O.Ortiz
Q72239	urn:catalog:MO:Tropicos:103593900: holotype of Anthurium nelsonii Croat
Q72240	urn:catalog:MO:Tropicos:103594135: holotype of Anthurium nomdiosense Croat & O.Ortiz
Q72241	urn:catalog:MO:Tropicos:103594945: isotype of Anthurium oistophyllum O.Ortiz, Croat & Baldini
Q72242	urn:catalog:MO:Tropicos:103594946: isotype of Anthurium oistophyllum O.Ortiz, Croat & Baldini
Q72243	urn:catalog:MO:Tropicos:103594947: holotype of Anthurium oistophyllum O.Ortiz, Croat & Baldini
Q72244	urn:catalog:MO:Tropicos:103595464: isotype of Anthurium clidemioides subsp. pacificum Croat & Grayum
Q72245	urn:catalog:MO:Tropicos:103596390: holotype of Anthurium perezfarrerae Diaz Jim. & Croat
Q72246	urn:catalog:MO:Tropicos:103596497: lectotype of Anthurium pittieri Engl.
Q72247	urn:catalog:MO:Tropicos:103603710: lectotype of Allionia incarnata var. glabra Choisy
Q72248	urn:catalog:MO:Tropicos:103627862: isotype of Anthurium rotundatum Croat & Carlsen
Q72249	urn:catalog:MO:Tropicos:103627863: isotype of Anthurium rotundatum Croat & Carlsen
Q72250	urn:catalog:MO:Tropicos:103627865: isotype of Anthurium rotundatum Croat & Carlsen
Q72251	urn:catalog:MO:Tropicos:103627907: isotype of Anthurium roubikii Croat
Q72252	urn:catalog:MO:Tropicos:103639241: isotype of Anthurium sarukhanianum Croat & Haager
Q72253	urn:catalog:MO:Tropicos:103639242: isotype of Anthurium sarukhanianum Croat & Haager
Q72254	urn:catalog:MO:Tropicos:103639413: holotype of Anthurium scandens subsp. pusillum Sheffer
Q72255	urn:catalog:MO:Tropicos:103641501: isotype of Anthurium scottmorii Croat
Q72256	urn:catalog:MO:Tropicos:103641502: isotype of Anthurium scottmorii Croat
Q72257	urn:catalog:MO:Tropicos:103700758: lectotype of Anthurium talamancae Engl.
Q72258	urn:catalog:MO:Tropicos:103700802: holotype of Anthurium tayuticense Croat
Q72259	urn:catalog:MO:Tropicos:103700803: isotype of Anthurium tayuticense Croat
Q72260	urn:catalog:MO:Tropicos:103700818: holotype of Anthurium testaceum Croat & R.A.Baker
Q72261	urn:catalog:MO:Tropicos:103700834: holotype of Anthurium tlaxiacense Matuda
Q72262	urn:catalog:MO:Tropicos:103700847: isotype of Anthurium toroense Croat
Q72263	urn:catalog:MO:Tropicos:103700848: isotype of Anthurium toroense Croat
Q72264	urn:catalog:MO:Tropicos:103700850: isotype of Anthurium totontepecense Croat
Q72265	urn:catalog:MO:Tropicos:103714717: holotype of Anthurium tscuiense Croat & O.Ortiz
Q72266	urn:catalog:MO:Tropicos:103714762: isotype of Anthurium ustupoense Croat, Fred Mull. & Vannini
Q72267	urn:catalog:MO:Tropicos:103714763: isotype of Anthurium ustupoense Croat, Fred Mull. & Vannini
Q72268	urn:catalog:MO:Tropicos:103714764: isotype of Anthurium ustupoense Croat, Fred Mull. & Vannini
Q72269	urn:catalog:MO:Tropicos:103714765: isotype of Anthurium ustupoense Croat, Fred Mull. & Vannini
Q72270	urn:catalog:MO:Tropicos:103714766: holotype of Anthurium utleyorum Croat & R.A.Baker
Q72271	urn:catalog:MO:Tropicos:103715249: isotype of Anthurium vanninii Croat
Q72272	urn:catalog:MO:Tropicos:103715250: isotype of Anthurium vanninii Croat
Q72273	urn:catalog:MO:Tropicos:103717991: isotype of Anthurium zachdufranianum Croat & O.Ortiz
Q72274	urn:catalog:MO:Tropicos:103761308: holotype of Anthurium insolitum Croat & O.Ortiz
Q72275	urn:catalog:MO:Tropicos:10500: holotype of Blechnum werffii R.C.Moran
Q72276	urn:catalog:MO:Tropicos:1059136: holotype of Anthurium quipuscoae Croat
Q72277	urn:catalog:MO:Tropicos:1062158: holotype of Anthurium leveaui Croat
Q72278	urn:catalog:MO:Tropicos:1066560: holotype of Amphidasya amethystina J.L.Clark & C.M.Taylor
Q72279	urn:catalog:MO:Tropicos:1070582: isotype of Adiantum alan-smithii R.Y.Hirai, Sundue & J.Prado
Q72280	urn:catalog:MO:Tropicos:1072792: holotype of Arachnothryx nelsonii Lorence
Q72281	urn:catalog:MO:Tropicos:1077828: isotype of Acronia fonnegrae Luer & Endara
Q72282	urn:catalog:MO:Tropicos:1087017: holotype of Blechnum squamosissimum A.Rojas
Q72283	urn:catalog:MO:Tropicos:1104198: isotype of Abrahamia capuronii Randrian. & Lowry
Q72284	urn:catalog:MO:Tropicos:1112814: holotype of Begonia tepuiensis Moonlight & Jara
Q72285	urn:catalog:MO:Tropicos:1119738: holotype of Adenocalymma dichilum A.H.Gentry
Q72286	urn:catalog:MO:Tropicos:1119865: holotype of Adenocalymma gracielzae A.H.Gentry
Q72287	urn:catalog:MO:Tropicos:112977: isotype of Biophytum kayae Aymard & P.E.Berry
Q72288	urn:catalog:MO:Tropicos:1133191: holotype of Argomuellera oblanceolata McPherson
Q72289	urn:catalog:MO:Tropicos:1135349: holotype of Abrahamia revoluta Randrian. & Lowry
Q72290	urn:catalog:MO:Tropicos:1138700: isotype of Abrahamia suarezensis Randrian. & Lowry
Q72291	urn:catalog:MO:Tropicos:1148591: holotype of Adenocalymma subspicatum A.H.Gentry
Q72292	urn:catalog:MO:Tropicos:1164053: isotype of Ateleia sousae J.Linares
Q72293	urn:catalog:MO:Tropicos:1165749: isotype of Aldina paulberryi Aymard
Q72294	urn:catalog:MO:Tropicos:1181412: holotype of Anthurium ronliesneri Croat
Q72295	urn:catalog:MO:Tropicos:1181756: holotype of Anthurium habitense Croat
Q72296	urn:catalog:MO:Tropicos:1200671: holotype of Anthurium bicordoense Croat
Q72297	urn:catalog:MO:Tropicos:1201249: holotype of Begonia rahajasoae Scherber.
Q72298	urn:catalog:MO:Tropicos:1203399: isotype of Aspidostemon conoideus van der Werff
Q72299	urn:catalog:MO:Tropicos:1204874: holotype of Amyris oblanceolata A.Pool
Q72300	urn:catalog:MO:Tropicos:1206007: holotype of Anthurium pazii Croat
Q72301	urn:catalog:MO:Tropicos:1206029: holotype of Anthurium chrysolithos Croat & Oberle
Q72302	urn:catalog:MO:Tropicos:1207067: holotype of Anthurium cocornaense Croat
Q72303	urn:catalog:MO:Tropicos:1207241: holotype of Anthurium micosense Croat
Q72304	urn:catalog:MO:Tropicos:1209261: holotype of Anthurium licium Croat & Oberle
Q72305	urn:catalog:MO:Tropicos:1211123: holotype of Anthurium picadoae O.Ortiz & Croat
Q72306	urn:catalog:MO:Tropicos:1182463: holotype of Anthurium angustilobum Croat
Q72307	urn:catalog:MO:Tropicos:1182930: isotype of Aralia hiepiana J.Wen & Lowry
Q72308	urn:catalog:MO:Tropicos:1186311: holotype of Ardisia pichinchana Lundell
Q72309	urn:catalog:MO:Tropicos:1188764: holotype of Anisophyllea neopurpurascens Li Bing Zhang, Xin Chen & H.He
Q72310	urn:catalog:MO:Tropicos:1191646: holotype of Anthurium victoriense Croat
Q72311	urn:catalog:MO:Tropicos:1193732: holotype of Acalypha ankaranensis I.Montero & Cardiel
Q72312	urn:catalog:MO:Tropicos:1194171: holotype of Anthurium triciafrankiae Croat
Q72313	urn:catalog:MO:Tropicos:1194240: holotype of Anthurium rosselianum Croat
Q72314	urn:catalog:MO:Tropicos:1194333: holotype of Anthurium vientense Croat
Q72315	urn:catalog:MO:Tropicos:1198765: isotype of Asteropeia labatii G.E.Schatz, Lowry & A.-E.Wolf
Q72316	urn:catalog:MO:Tropicos:1212397: holotype of Anthurium huberi G.S.Bunting ex Croat
Q72317	urn:catalog:MO:Tropicos:1213891: isotype of Annona pruinosa G.E.Schatz
Q72318	urn:catalog:MO:Tropicos:1213907: holotype of Anthurium bergii Croat
Q72319	urn:catalog:MO:Tropicos:1217800: holotype of Adiantum isthmicum B.Zimmer
Q72320	urn:catalog:MO:Tropicos:1227583: holotype of Amphitecna lundellii A.H.Gentry
Q72321	urn:catalog:MO:Tropicos:1229867: holotype of Amphitecna parviflora A.H.Gentry
Q72322	urn:catalog:MO:Tropicos:1234249: isotype of Babiana carminea J.C.Manning & Goldblatt
Q72323	urn:catalog:MO:Tropicos:1237883: isotype of Alloneuron glomeratum C.Ulloa & Michelang.
Q72324	urn:catalog:MO:Tropicos:1238793: isotype of Bonyunia pulchra Ricketson, J.R.Grant & Liesner
Q72325	urn:catalog:MO:Tropicos:1241257: isotype of Arthrostylidium merostachyoides R.W.Pohl
Q72326	urn:catalog:MO:Tropicos:1244532: holotype of Blepharodon cuatrecasasii Morillo
Q72327	urn:catalog:MO:Tropicos:1248515: holotype of Asclepias ruthiae Maguire
Q72328	urn:catalog:MO:Tropicos:1251886: holotype of Aechmea vasquezii H.Luther
Q72329	urn:catalog:MO:Tropicos:1252383: holotype of Anthurium tsamajainii Croat
Q72330	urn:catalog:MO:Tropicos:1253732: isotype of Appunia megalantha C.M.Taylor & Lorence
Q72331	urn:catalog:MO:Tropicos:1254035: isotype of Asplenium eutecnum A.R.Sm.
Q72332	urn:catalog:MO:Tropicos:1265043: holotype of Anthurium pallidifibrum Croat
Q72333	urn:catalog:MO:Tropicos:1266815: holotype of Astiella confusa Groeninckx
Q72334	urn:catalog:MO:Tropicos:1266820: isotype of Astiella confusa Groeninckx
Q72335	urn:catalog:MO:Tropicos:1268772: holotype of Beilschmiedia ovalioides Sach.Nishida
Q72336	urn:catalog:MO:Tropicos:1272388: holotype of Anthurium colonchense Croat & Cornejo
Q72337	urn:catalog:MO:Tropicos:1272396: holotype of Anthurium chimborazense Croat & Carlsen
Q72338	urn:catalog:MO:Tropicos:1276344: holotype of Anthurium monteverdense Croat & R.A.Baker
Q72339	urn:catalog:MO:Tropicos:1283436: isotype of Agonandra peruviana Hiepko
Q72340	urn:catalog:MO:Tropicos:1287050: holotype of Aptandra caudata A.H.Gentry & R.Ortiz
Q72341	urn:catalog:MO:Tropicos:1288508: isotype of Anthurium melanochlorum Croat
Q72342	urn:catalog:MO:Tropicos:1288803: isotype of Anthurium impolitoellipticum Croat
Q72343	urn:catalog:MO:Tropicos:1288860: isotype of Anthurium cornejoi Croat
Q72344	urn:catalog:MO:Tropicos:1289752: holotype of Anthurium longeinternodum Croat
Q72345	urn:catalog:MO:Tropicos:1292016: holotype of Anthurium lutheri Croat
Q72346	urn:catalog:MO:Tropicos:1292026: holotype of Anthurium impolitoellipticum Croat
Q72347	urn:catalog:MO:Tropicos:1292061: isotype of Anthurium longeinternodum Croat
Q72348	urn:catalog:MO:Tropicos:1292098: isotype of Anthurium decursivum Croat
Q72349	urn:catalog:MO:Tropicos:1292337: isotype of Anthurium diversicaudex Croat
Q72350	urn:catalog:MO:Tropicos:1292509: holotype of Anthurium impolitoellipticum Croat
Q72351	urn:catalog:MO:Tropicos:1296730: holotype of Abromeitiella lotteae Rauh
Q72352	urn:catalog:MO:Tropicos:1300055: holotype of Asplundia ferruginea Grayum & Hammel
Q72353	urn:catalog:MO:Tropicos:1300792: isotype of Anthurium chuchubiense Croat
Q72354	urn:catalog:MO:Tropicos:1302029: holotype of Ayapanopsis adenophora R.M.King & H.Rob.
Q72355	urn:catalog:MO:Tropicos:1304307: lectotype of Barnadesia odorata Griseb.
Q72356	urn:catalog:MO:Tropicos:1305841: holotype of Annona volubilis Lundell
Q72357	urn:catalog:MO:Tropicos:1313962: holotype of Anthurium benktsparrei Croat
Q72358	urn:catalog:MO:Tropicos:131467: holotype of Banisteriopsis rostrata W.R.Anderson
Q72359	urn:catalog:MO:Tropicos:1318296: holotype of Aspidistra tubiflora Tillich
Q72360	urn:catalog:MO:Tropicos:1320384: holotype of Baroniella collaris Klack.
Q72361	urn:catalog:MO:Tropicos:1320611: holotype of Anisophyllea madagascarensis Li Bing Zhang, Xin Chen & H.He
Q72362	urn:catalog:MO:Tropicos:1326836: isotype of Abrahamia itremoensis Randrian. & Lowry
Q72363	urn:catalog:MO:Tropicos:1326963: isotype of Abrahamia littoralis Randrian. & Lowry
Q72364	urn:catalog:MO:Tropicos:1326973: isotype of Abrahamia minutifolia Randrian. & Lowry
Q72365	urn:catalog:MO:Tropicos:1332462: holotype of Artocarpus montanus E.M.Gardner & Zerega
Q72366	urn:catalog:MO:Tropicos:1339233: isotype of Baudouinia capuronii Du Puy & R.Rabev.
Q72367	urn:catalog:MO:Tropicos:1347542: holotype of Anthurium ivanportillae Croat
Q72368	urn:catalog:MO:Tropicos:1353643: holotype of Ageratina burgeri R.M.King & H.Rob.
Q72369	urn:catalog:MO:Tropicos:1355776: isotype of Aframomum plicatum D.J.Harris & Wortley
Q72370	urn:catalog:MO:Tropicos:1356959: isotype of Arachis cruziana Krapov., W.C.Greg. & C.E.Simpson
Q72371	urn:catalog:MO:Tropicos:1356963: isotype of Arachis herzogii Krapov., W.C.Greg. & C.E.Simpson
Q72372	urn:catalog:MO:Tropicos:1357015: holotype of Andropogon crucianus Renvoize
Q72373	urn:catalog:MO:Tropicos:1360672: holotype of Alzatea verticillata subsp. amplifolia S.A.Graham
Q72374	urn:catalog:MO:Tropicos:1362695: isotype of Andropogon crispifolius Guala & Filg.
Q72375	urn:catalog:MO:Tropicos:1363694: holotype of Baskervilla stenopetala Dressler
Q72376	urn:catalog:MO:Tropicos:1368119: holotype of Anthopterus costaricensis Luteyn
Q72377	urn:catalog:MO:Tropicos:1368773: neotype of Aristolochia leuconeura Linden
Q72378	urn:catalog:MO:Tropicos:1368899: holotype of Acaulimalva steinbachii Krapov.
Q72379	urn:catalog:MO:Tropicos:1372555: holotype of Aphyllocladus spartioides Wedd.
Q72380	urn:catalog:MO:Tropicos:1372745: holotype of Anthurium camiloi Croat
Q72381	urn:catalog:MO:Tropicos:1372917: holotype of Anthurium sanctifidense Croat
Q72382	urn:catalog:MO:Tropicos:1372927: holotype of Anthurium smithii Croat
Q72383	urn:catalog:MO:Tropicos:1374060: holotype of Anthurium impolitoellipticum Croat
Q72384	urn:catalog:MO:Tropicos:1374575: isotype of Anthurium aciculare Croat
Q72385	urn:catalog:MO:Tropicos:1375063: isotype of Anthurium pandurilaminum Croat
Q72386	urn:catalog:MO:Tropicos:1376377: holotype of Beilschmiedia immersinervis Sach.Nishida
Q72387	urn:catalog:MO:Tropicos:1376396: holotype of Beilschmiedia linharensis Sach.Nishida & van der Werff
Q72388	urn:catalog:MO:Tropicos:1376497: holotype of Beilschmiedia steyermarkii C.K.Allen
Q72389	urn:catalog:MO:Tropicos:1376808: holotype of Anthurium impolitoellipticum Croat
Q72390	urn:catalog:MO:Tropicos:1378135: holotype of Anatherostipa orurensis F.Rojas
Q72391	urn:catalog:MO:Tropicos:1379995: isotype of Anthurium aylwardianum Croat
Q72392	urn:catalog:MO:Tropicos:1380613: isotype of Alophia veracruzana Goldblatt & T.M.Howard
Q72393	urn:catalog:MO:Tropicos:1381802: holotype of Blechnum fuscosquamosum A.Rojas
Q72394	urn:catalog:MO:Tropicos:1392935: isotype of Anthurium pseudonigrescens Croat
Q72395	urn:catalog:MO:Tropicos:1393246: isotype of Babiana melanops Goldblatt & J.C.Manning
Q72396	urn:catalog:MO:Tropicos:1393872: isotype of Babiana noctiflora J.C.Manning & Goldblatt
Q72397	urn:catalog:MO:Tropicos:1399739: isotype of Anthurium mansellii Croat
Q72398	urn:catalog:MO:Tropicos:1401541: holotype of Anthurium angelamorae Croat
Q72399	urn:catalog:MO:Tropicos:1405705: holotype of Attalea princeps Mart.
Q72400	urn:catalog:MO:Tropicos:1412687: isotype of Adesmia arillata Miotto
Q72401	urn:catalog:MO:Tropicos:1414403: isotype of Andira tervequinata R.T.Penn., Aymard & Cuello
Q72402	urn:catalog:MO:Tropicos:1414407: isotype of Arachis rigonii Krapov. & W.C.Greg.
Q72403	urn:catalog:MO:Tropicos:1414412: isotype of Arachis ipaensis Krapov. & W.C.Greg.
Q72404	urn:catalog:MO:Tropicos:141595: holotype of Acalypha salicina Hutch. ex Cardiel
Q72405	urn:catalog:MO:Tropicos:1424709: holotype of Anthurium lactifructum Croat
Q72406	urn:catalog:MO:Tropicos:1428505: holotype of Acalypha chocoana Cardiel
Q72407	urn:catalog:MO:Tropicos:1429593: holotype of Acosmium cardenasii H.S.Irwin & Arroyo
Q72408	urn:catalog:MO:Tropicos:1432680: holotype of Anthurium baguense Croat
Q72409	urn:catalog:MO:Tropicos:1434999: holotype of Aulonemia boliviana Renvoize
Q72410	urn:catalog:MO:Tropicos:1447769: holotype of Anthurium tachiranum Croat
Q72411	urn:catalog:MO:Tropicos:1453628: holotype of Begonia scorpiocaulis Moonlight & Tebbitt
Q72412	urn:catalog:MO:Tropicos:1460242: holotype of Besleria formicaria Nowicke
Q72413	urn:catalog:MO:Tropicos:1460243: holotype of Besleria formicaria Nowicke
Q72414	urn:catalog:MO:Tropicos:1460571: holotype of Anthurium crassitepalum Croat
Q72415	urn:catalog:MO:Tropicos:1460657: holotype of Anthurium sarukhanianum Croat & Haager
Q72416	urn:catalog:MO:Tropicos:1460815: holotype of Anthurium rzedowskii Croat
Q72417	urn:catalog:MO:Tropicos:1460873: holotype of Anthurium alticola Croat
Q72418	urn:catalog:MO:Tropicos:1460904: holotype of Anthurium brevispadix Croat
Q72419	urn:catalog:MO:Tropicos:1460946: holotype of Anthurium chromostachyum Croat
Q72420	urn:catalog:MO:Tropicos:1460953: holotype of Anthurium chorranum Croat
Q72421	urn:catalog:MO:Tropicos:1460960: holotype of Anthurium caloveboranum Croat
Q72422	urn:catalog:MO:Tropicos:1460974: holotype of Anthurium collinsii Croat
Q72423	urn:catalog:MO:Tropicos:1460977: holotype of Anthurium coloradense Croat
Q72424	urn:catalog:MO:Tropicos:1460981: holotype of Anthurium correae Croat
Q72425	urn:catalog:MO:Tropicos:1461002: holotype of Anthurium cuasicanum Croat
Q72426	urn:catalog:MO:Tropicos:1461018: holotype of Anthurium dichrophyllum Croat
Q72427	urn:catalog:MO:Tropicos:1461026: holotype of Anthurium dukei Croat
Q72428	urn:catalog:MO:Tropicos:1461892: holotype of Anthurium fusiforme Croat
Q72429	urn:catalog:MO:Tropicos:1461974: holotype of Anthurium foreroanum Croat
Q72430	urn:catalog:MO:Tropicos:1461986: holotype of Anthurium folsomianum Croat
Q72431	urn:catalog:MO:Tropicos:1462008: holotype of Anthurium erythrostachyum Croat
Q72432	urn:catalog:MO:Tropicos:1462105: holotype of Anthurium hebetatum Croat
Q72433	urn:catalog:MO:Tropicos:1462149: holotype of Anthurium gracililaminum Croat
Q72434	urn:catalog:MO:Tropicos:1462159: holotype of Anthurium globosum Croat
Q72435	urn:catalog:MO:Tropicos:1462164: holotype of Anthurium gentryi Croat
Q72436	urn:catalog:MO:Tropicos:1462182: holotype of Anthurium hornitense Croat
Q72447	urn:catalog:MO:Tropicos:1462377: holotype of Anthurium pauciflorum Croat
Q72448	urn:catalog:MO:Tropicos:1462384: holotype of Anthurium papillilaminum Croat
