occurrenceID	item	gbifID	eventDate	locality	recordedBy	uri	scientificName	col:institutionCode	countryCode
urn:catalog:MO:Tropicos:1378627	Q100679	1258600586	1974-09-12	El Llano-Cartí Road, forest, 10-12 km from El Llano.	Paul J. M. Maas;Robert L. Dressler	http://www.tropicos.org/Specimen/1378627	Renealmia pluriplicata Maas	MO	PA
urn:catalog:MO:Tropicos:1378677	Q100306	1258600609	1993-10-15	cerca de la frontera sur del Parque Nacional Amboró	R. Vásquez;et al.	http://www.tropicos.org/Specimen/1378677	Puya vasquezii Ibisch & E.Gross	LPB	BO
urn:catalog:MO:Tropicos:1378711	Q100728	1258600656	1980-12	Arubay, 8 km al Norte de Terebinto, bosque montano semihúmedo	G. Coimbra S.	http://www.tropicos.org/Specimen/1378711	Rheedia arubayensis Coimbra	LPB	BO
urn:catalog:MO:Tropicos:1378774	Q95946	1258600773	1982-11-21	Rio Limatambo, km 115 de la carretera entre Cochabamba y Villa Tunari	R. Vásquez	http://www.tropicos.org/Specimen/1378774	Passiflora chaparensis R.Vásquez	LPB	BO
urn:catalog:MO:Tropicos:1379303	Q96434	1258601240	1990-07-07	Km 34 carretera Yucumo-Rurrenabaque, Colegio Técnico Agropecuario Río Colorado. Bosque tropical pluvial, zona húmeda, pero no inundable, terreno plano, bosque primario con frequentes perturbios naturales. Especimenes preservados en alcohol.	David N. Smith;Valentín García;Edgar García	http://www.tropicos.org/Specimen/1379303	Pentaplaris davidsmithii Dorr & C.Bayer	LPB	BO
urn:catalog:MO:Tropicos:1379359	Q83622	1258601410	1999-10-26	Mt. Panié, above Haut Coulna, on SW forested slopes.	H. van der Werff;Gordon McPherson	http://www.tropicos.org/Specimen/1379359	Freycinetia modica Huynh	MO	NC
urn:catalog:MO:Tropicos:1379931	Q77102	1258601984			S. Leferenz;K. Leferenz	http://www.tropicos.org/Specimen/1379931	Coryanthes leferenziorum G.Gerlach, Senghas & Seeger	HEID	BO
urn:catalog:MO:Tropicos:1379953	Q100460	1258602056	1983-04-22	Município de Itaituba, estrada Santarém-Cuiabá, BR 163, km 771, próximo a divisão Pará-MT. Mata de cerrado, solo pedregoso, vegetacão rupestre.	Ieda L. do Amaral;N. Silva;O. P. Monteiro;J. Lima;Lois Brako;William D. Reese;M. Dibben	http://www.tropicos.org/Specimen/1379953	Raddiella minima Judz. & Zuloaga	MO	BR
urn:catalog:MO:Tropicos:1379981	Q104981	1258602057		wenige Kilometer nördlich der Ansiedlung Vallegrande	H. Swoboda	http://www.tropicos.org/Specimen/1379981	Sulcorebutia langeri K.Augustin & Hentzschel	LPB	BO
urn:catalog:MO:Tropicos:1380010	Q98053	1258602013	1997-12-31	private property ""Los Volcanes"", on the border of the Amboró National Park, on the border of a small river with inflorescences hanging free above the water	Pierre Ibisch;et al.	http://www.tropicos.org/Specimen/1380010	Pitcairnia longissimiflora Ibisch, R.Vásquez & E.Gross	LPB	BO
urn:catalog:MO:Tropicos:1380013	Q98015	1258602022	1997-10-05	waterfalls of the Río Surutú, nearby Jardin de las Delicias, in the zone of influence of Amboró National Park, on steep rock cliff in semideciduous forest	Pierre Ibisch;Claudia Ibisch	http://www.tropicos.org/Specimen/1380013	Pitcairnia amboroensis Ibisch, R.Vásquez, E.Gross & M.Kessler	LPB	BO
urn:catalog:MO:Tropicos:1380025	Q100276	1258602061	1998-02-23	Samaipata, valley of the archeological site ""El Fuerte"", near the southern border of Amboró National Park, within disturbed shrub replacing semihumid montane forest	Pierre Ibisch	http://www.tropicos.org/Specimen/1380025	Puya claudiae Ibisch, R.Vásquez & E.Gross	LPB	BO
urn:catalog:MO:Tropicos:1380035	Q106216	1258602085	1997-05-15	km 10 Cocapata-Cotacajas	M. Kessler;J. Gonzales;K. Bach;Amparo Acebey	http://www.tropicos.org/Specimen/1380035	Tillandsia kessleri H.Luther	LPB	BO
urn:catalog:MO:Tropicos:138018	Q104501	1258602288	1992-05-23	Protected due to name conservation status	Galo A. Tipaz;Carlos Quelal;G. Cantincuz	http://www.tropicos.org/Specimen/138018	Stephanopodium longipedicellatum Prance	MO	EC
urn:catalog:MO:Tropicos:1380330	Q102988	1258602431	1989-12-08	Canton Bermejo, Petacas	G. Coimbra S.	http://www.tropicos.org/Specimen/1380330	Siphocampylus smilax Lammers	F	BO
urn:catalog:MO:Tropicos:1380341	Q92434	1258602467	1989-02-09	Cerro San Miguel.	Lorenzo Ramella;Fátima Mereles	http://www.tropicos.org/Specimen/1380341	Mimosa craspedisetosa Fortunato & Palese	G	BO
urn:catalog:MO:Tropicos:1380823	Q103471	1258602941	1987-04-06	road from Tarabuco to Azurduy, 30 km beyond the Torre Pampa junction and 20 km before Cruz Kasa	R.W. Hoopes;et al.	http://www.tropicos.org/Specimen/1380823	Solanum ugentii Hawkes & K.A.Okada	K	BO
urn:catalog:MO:Tropicos:138132	Q104498	1258603460	1989-08-20	Protected due to name conservation status	Walter A. Palacios	http://www.tropicos.org/Specimen/138132	Stephanopodium cuspidatum Prance	MO	EC
urn:catalog:MO:Tropicos:1381326	Q95802	1258603490	1984-02-24	Piedra ignea, Cerro Aratitiyope, aprox. 70 km al SSW de Ocamo, con riachuelos afluente al río Manipitare.	Julian A. Steyermark;Paul E. Berry;Franciso  Delascio C.	http://www.tropicos.org/Specimen/1381326	Parodiolyra aratitiyopensis J.R.Grande	VEN	VE
urn:catalog:MO:Tropicos:1381474	Q80034	1258603668	1994-09-15	Cordillera Central. Vara Blanca. Detras del Rest. Vara Blanca.	Alexander Rojas	http://www.tropicos.org/Specimen/1381474	Dryopteris flaccisquama A.Rojas	CR	CR
urn:catalog:MO:Tropicos:138242	Q80047	1258604760	1986-03-08	Cove at NE base of peninsula, Punta Quepos (3 km S of Puerto Quepos).	Michael H. Grayum	http://www.tropicos.org/Specimen/138242	Drypetes asymmetricarpa G.A.Levin	F	CR
urn:catalog:MO:Tropicos:1383229	Q83622	1258605529	1999-11-01	Mt. Panié, above Haut Coulna, on SW forested slopes.	Gordon McPherson;H. van der Werff	http://www.tropicos.org/Specimen/1383229	Freycinetia modica Huynh	MO	NC
urn:catalog:MO:Tropicos:1383295	Q108504	1258605736	1999-11-01	Mt. Panié, above Haut Coulna, on SW forested slopes.	Gordon McPherson;H. van der Werff	http://www.tropicos.org/Specimen/1383295	Zygogynum fraterculus Vink	MO	NC
urn:catalog:MO:Tropicos:1383749	Q80537	1258606195	1996-07-29	P.N. Chirripó. Cordillera de Talamanca. Entre Llano Bonito y antes de Monte sin Fé.	Alexander Rojas	http://www.tropicos.org/Specimen/1383749	Elaphoglossum pacificum A.Rojas	CR	CR
urn:catalog:MO:Tropicos:1384310	Q84613	1258606734	1993-06-17	Ankarana RS, N. of Ambilobe. Echantillon préservé en alcool. Récolte avec Bezana Roch.	Olivier Andrianantoanina;R. Bezana	http://www.tropicos.org/Specimen/1384310	Gouania perrieri Buerki, Phillipson & Callm.	P	MG
urn:catalog:MO:Tropicos:1384440	Q94137	1258606965	1997-10-09	Path from ""Pépinière"" of Ambatondradama (1517'14""S 5000'12""E) to close to the summit of Beanjada (1514'40""S 4959'02""E). Masoala Peninsula. Mahalevona, Maroantsetra. Humid forest. Plant preserved in alcohol.	Chris Birkinshaw;et al.	http://www.tropicos.org/Specimen/1384440	Ocotea glaberrima van der Werff	TAN	MG
urn:catalog:MO:Tropicos:1384795	Q86435	1258607341	1993-11-10	Forêt au sud d'Eminiminy, Parcelle I dans la Réserve Naturelle Intégrale d'Andohahela, Taolagnaro. Echantillon préservé en alcool.	Bébéronn Randriamampionona	http://www.tropicos.org/Specimen/1384795	Homalium acuminatifolium Appleq.	P	MG
urn:catalog:MO:Tropicos:1385204	Q74801	1258607867	1997-05-09	Andohahela RNI, parcelle 2. Fokontany Mokabe-Tsimelahy, ca. 2 km SE of Tsimelahy. Thicket and riverine forest. Plant preserved in alcohol.	Chris Birkinshaw;et al.	http://www.tropicos.org/Specimen/1385204	Capurodendron birkinshawii L.Gaut. & Boluda	G	MG
urn:catalog:MO:Tropicos:1385680	Q106219	1258608339	1986	and Potosi, in via Sucre-Ravelo, prope montem ""Cerro de Chatajilla""	E. Kerschnek;et al.	http://www.tropicos.org/Specimen/1385680	Tillandsia kuehhasii W.Till	WU	BO
urn:catalog:MO:Tropicos:1385685	Q106193	1258608357	1989-10	Mendez, Grenzgebiet Sud Cinti, El Puente	E. Heger	http://www.tropicos.org/Specimen/1385685	Tillandsia hegeri Ehlers	WU	BO
urn:catalog:MO:Tropicos:1385734	Q107175	1258608368			Otto Buchtien	http://www.tropicos.org/Specimen/1385734	Valeriana petersenii Weberling & Reese-Krug	US	BO
urn:catalog:MO:Tropicos:1385897	Q97041	1258608554	1998-06-06	Along road between Tingo María airport and Huayna Capac, 10.0 km W of bridge over Río Huallaga.	Thomas B. Croat;Mary Sizemore	http://www.tropicos.org/Specimen/1385897	Philodendron huaynacapacense Croat	B	PE
urn:catalog:MO:Tropicos:1387674	Q92681	1258610430	1908-05	Collected in the vicinity of San Luis Tultitlanapa, Puebla, near Oaxaca. Cerro de Matzize.	C. A. Purpus	http://www.tropicos.org/Specimen/1387674	Mimosa purpusii Brandegee	F	MX
urn:catalog:MO:Tropicos:1388797	Q101232	1258611752	1996-01-03	Dtto. Boconó, Parque Nacional Guaramacal, selvas nubladas de la vertiente sur.	Nidia Cuello;et al.	http://www.tropicos.org/Specimen/1388797	Rudgea tayloriae Aymard, Dorr & Cuello	MO	VE
urn:catalog:MO:Tropicos:1388902	Q95108	1258611815	1992-12-31	4 km. N of center of Samaipata. Grazed ridgetop with some remnants of forest in ravines. Alnus acuminata, Ternstroemia asymmetrica, Escallonia reticulata.	Michael H. Nee;Israel G. Vargas C.	http://www.tropicos.org/Specimen/1388902	Oyedaea neei Pruski	LPB	BO
urn:catalog:MO:Tropicos:1388933	Q83863	1258611877	1950-02-15	Cumbre de Yungas	Antonio  C. Krapovickas;A.M. Fuchs de Krapovickas	http://www.tropicos.org/Specimen/1388933	Gamochaeta lulioana S.E.Freire & Iharl.	LP	BO
urn:catalog:MO:Tropicos:1389223	Q108270	1258612229	1993-07-26	Along road from Galeana to Rayones, 9.28 road km northeast of junction with road to Los Llanos (near Galeana), east side of road, in bottom of unnamed side canyon. In Lutita (shale) rubble. Desert scrub vegetation. Mimosa sp., Gochnatia hypoleuca, Acacia sp., Celastrum sp., Karwinskia humboldtiana, Tamaulipa sp., Rhus virens, Cercis sp., Agave striata, Ageratina sp., Aloysia sp., Yucca carnerosana, Y. filifera	Karen H. Clary;Billie Lee Turner;Thomas F. Patterson	http://www.tropicos.org/Specimen/1389223	Yucca linearifolia Clary	MO	MX
urn:catalog:MO:Tropicos:1389427	Q90411	1258612501	1985-06-03	Isla Ometepe, Volcán Maderas, localidad de La Laguna; bosque humedo, terreno cubierto de graminea	W. Robleto T.	http://www.tropicos.org/Specimen/1389427	Malaxis insperata Dressler	MO	NI
urn:catalog:MO:Tropicos:1389683	Q106164	1258612763	1983-01-18	vic. of Comarapa	Elizabeth L. Besse;Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389683	Tillandsia comarapaensis H.Luther	SEL	BO
urn:catalog:MO:Tropicos:1389791	Q88696	1258612938	1978-11-26		Carl A. Luer;Jane Luer;Janet Kuhn;Lee Kuhn;F. Fuchs	http://www.tropicos.org/Specimen/1389791	Lepanthes complicata Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389793	Q88708	1258612808	1983-01-22	east of Unduavi	Carl A. Luer;Jane Luer;R. Vásquez;Elizabeth L. Besse	http://www.tropicos.org/Specimen/1389793	Lepanthes crista-piscis Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389797	Q88732	1258612821	1981-02-01	below Monte Puncu along Rio Lope Mendoza	Carl A. Luer	http://www.tropicos.org/Specimen/1389797	Lepanthes dictyota Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389802	Q88738	1258612842	1980-02-09	along the road to Tablas	Carl A. Luer;et al.	http://www.tropicos.org/Specimen/1389802	Lepanthes doloma Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389819	Q88761	1258612896	1980-02-04	west of Coroico	Carl A. Luer;Jane Luer;R. Vásquez;Raúl Lara R.	http://www.tropicos.org/Specimen/1389819	Lepanthes falcata Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389831	Q88785	1258612931	1980-02-09	on road to Tablas	Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389831	Lepanthes glaberrima Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389851	Q88878	1258612853	1984-01-29	Epiphytic in cloud forest between Cochabamba and Villa Tunari.	Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389851	Lepanthes megalocephala Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389863	Q88881	1258612892		Cultivated by D. Menato in Chulumani.	Carl A. Luer	http://www.tropicos.org/Specimen/1389863	Lepanthes menatoi Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389878	Q88893	1258612960	1980-01-22		Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389878	Lepanthes miraculum Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389883	Q88908	1258612943	1980-02-09		Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389883	Lepanthes nebulina Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389896	Q88942	1258612994	1978-11-26		Carl A. Luer;Jane Luer;Janet Kuhn;F. Fuchs	http://www.tropicos.org/Specimen/1389896	Lepanthes oxyphylla Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389899	Q88949	1258613003	1983-02-04		Carl A. Luer;Jane Luer;R. Vásquez;Elizabeth L. Besse	http://www.tropicos.org/Specimen/1389899	Lepanthes panicellus Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389913	Q88950	1258613043	1978-11-26		Carl A. Luer;Jane Luer;Janet Kuhn;F. Fuchs	http://www.tropicos.org/Specimen/1389913	Lepanthes papilio Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389918	Q88962	1258613053	1980-02-09		Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389918	Lepanthes pileata Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389921	Q88978	1258613061	1980-02-06	along the Rio Unduavi	Carl A. Luer;R. Vásquez;M. Manon	http://www.tropicos.org/Specimen/1389921	Lepanthes ptyxis Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389924	Q88979	1258613067	1983-02-04		Carl A. Luer;Jane Luer;R. Vásquez;Elizabeth L. Besse	http://www.tropicos.org/Specimen/1389924	Lepanthes puck Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389928	Q89012	1258612947	1980-02-09		Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389928	Lepanthes scolops Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389934	Q89021	1258612971	1980-02-09		Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389934	Lepanthes serriola Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389937	Q89069	1258612983	1978-12-01	epiphytic in cloud forest near Siberia	Carl A. Luer;Jane Luer	http://www.tropicos.org/Specimen/1389937	Lepanthes usitata Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389945	Q89080	1258613010	1984-01-17		Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1389945	Lepanthes versicolor Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389949	Q89081	1258613022	1978-12-01	Near Siberia	Carl A. Luer;Jane Luer;Janet Kuhn;F. Fuchs	http://www.tropicos.org/Specimen/1389949	Lepanthes vespa Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389959	Q90929	1258613044	1994-01	Epiphytic in forest between Chuspipata and Yolasa.	Walter Teague	http://www.tropicos.org/Specimen/1389959	Masdevallia chuspipatae Luer & Teague	MO	BO
urn:catalog:MO:Tropicos:1389967	Q90976	1258613062		near Caranda, 50 km NW of Santa Cruz	Carl A. Luer	http://www.tropicos.org/Specimen/1389967	Masdevallia gutierrezii Luer	SEL	BO
urn:catalog:MO:Tropicos:1389970	Q91010	1258613070	1991-09-07	Epiphytic in large, felled tree in moist forest, 15 km south of Yapacaní.	Carl A. Luer;Jane Luer;L.M. Moreno;Darwin Ric	http://www.tropicos.org/Specimen/1389970	Masdevallia mascarata Luer & R.Vásquez	LPB	BO
urn:catalog:MO:Tropicos:1389976	Q91018	1258612957		north of Caranda, ca. 25 km SW of Buena Vista	Carl A. Luer	http://www.tropicos.org/Specimen/1389976	Masdevallia morenoi Luer	SEL	BO
urn:catalog:MO:Tropicos:1389982	Q91036	1258612984	1994-08-13	Epiphytic in moist forest near Karahuasi, above Comarapa.	Carl A. Luer	http://www.tropicos.org/Specimen/1389982	Masdevallia phacopsis Luer & Dalström	MO	BO
urn:catalog:MO:Tropicos:1389996	Q91049	1258613081		Chulumani	Carl A. Luer	http://www.tropicos.org/Specimen/1389996	Masdevallia receptrix Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1389998	Q91056	1258613089	1991-09-08	Epiphytic in moist forest above Mairana, La Yunga, west of Samaipata.	Carl A. Luer;Jane Luer;R. Vásquez;Darwin Ric	http://www.tropicos.org/Specimen/1389998	Masdevallia ricii Luer & R.Vásquez	MO	BO
urn:catalog:MO:Tropicos:1390007	Q91066	1258613127	1984-01-22	Epiphytic in cloud forest west of Coroico.	Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1390007	Masdevallia scopaea Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390021	Q91081	1258613084	1988-01-18	Epiphytic in forest along road between Cochabamba and Villa Tunari.	Carl A. Luer;Jane Luer;T. Mulder;D. Mulder;A. Vogel	http://www.tropicos.org/Specimen/1390021	Masdevallia tinekeae Luer & R.Vásquez	MO	BO
urn:catalog:MO:Tropicos:1390024	Q91089	1258613096	1980-01-22	en route to Villa Tunari	Carl A. Luer;et al.	http://www.tropicos.org/Specimen/1390024	Masdevallia vasquezii Luer	SEL	BO
urn:catalog:MO:Tropicos:1390096	Q98381	1258613180	1980-01-24	en route to Villa Tunari	Carl A. Luer;Jane Luer;R. Vásquez	http://www.tropicos.org/Specimen/1390096	Pleurothallis capillifera Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390099	Q98388	1258613186		near Chulumani	Carl A. Luer	http://www.tropicos.org/Specimen/1390099	Pleurothallis cerberus Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390107	Q98407	1258613215	1980-02-06	above the rio Unduavi	Carl A. Luer;Jane Luer;R. Vásquez;M. Manon	http://www.tropicos.org/Specimen/1390107	Pleurothallis corynetes Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390119	Q98415	1258613214			Carl A. Luer	http://www.tropicos.org/Specimen/1390119	Pleurothallis cynocephala Luer	SEL	BO
urn:catalog:MO:Tropicos:1390127	Q98602	1258613245	1980-02-06	below Unduavi	Carl A. Luer;Jane Luer;R. Vásquez;M. Manon	http://www.tropicos.org/Specimen/1390127	Pleurothallis unduavica Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390140	Q99177	1258613290	1980-02-03	southeast of Coroico toward Coripata	Carl A. Luer;Jane Luer;R. Vásquez;Raúl Lara R.	http://www.tropicos.org/Specimen/1390140	Porroglossum procul Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390145	Q100702	1258613305	1983-06-15	west of Coroico	Carl A. Luer	http://www.tropicos.org/Specimen/1390145	Restrepiopsis carnosa Luer & R.Vásquez	SEL	BO
urn:catalog:MO:Tropicos:1390682	Q83581	1258613855		Parque National Kempf Mercado, growing on steep sand-stone rocks on the Serrania de Huanchaca, nearby the El Encanto waterfall	Pierre Ibisch;G. Rauer;D. Rudolph	http://www.tropicos.org/Specimen/1390682	Fosterella vasquezii E.Gross & Ibisch	LPB	BO
urn:catalog:MO:Tropicos:1390714	Q106175	1258613801		Sorata, growing in steep rock-walls	Wolfgang Krahn	http://www.tropicos.org/Specimen/1390714	Tillandsia edithae Rauh	HEID	BO
urn:catalog:MO:Tropicos:1390759	Q107923	1258613940	1993-07-13	About 15 km above the Hacienda Ubito on the trail to Buena Vista	M. Kessler	http://www.tropicos.org/Specimen/1390759	Werauhia boliviana H.Luther	LPB	BO
urn:catalog:MO:Tropicos:1390807	Q85647	1258613956	1993-06-26	Grown from offset. Collected 11 November 1989 at Mamulique Microondas. Growing with Bauhinia lunarioides, Cordia boissiere, Fraxinus gregii, Guayacan angustifolium, Yucca rostrata and Vaquelinia angustifolia var. heterodon	Gregory D. Starr	http://www.tropicos.org/Specimen/1390807	Hesperaloe campanulata G.D.Starr	MO	MX
urn:catalog:MO:Tropicos:1390956	Q82511	1258614121	1911-12	Río Acre, nr. Cobija	Ernst Ule	http://www.tropicos.org/Specimen/1390956	Esenbeckia almawillia Kaastra	K	BO
urn:catalog:MO:Tropicos:1390959	Q78584	1258614127	1979-01-07	Along Route 28, between Tepic and Jalcocotán [as Jalcacatlán], (Route 66 on some maps) between Km 14 and Km 15.	Thomas B. Croat	http://www.tropicos.org/Specimen/1390959	Dalea daucosma Barneby	MO	MX
urn:catalog:MO:Tropicos:1390997	Q92579	1258614215	1907-08	Collected in the vicinity of San Luis Tultitlanapa, near Oaxaca	C. A. Purpus	http://www.tropicos.org/Specimen/1390997	Mimosa luisana Brandegee	F	MX
urn:catalog:MO:Tropicos:1391117	Q93755	1258614322	1940-07-28	Vicinity of San Bartolomé, Peninsula de Burica	R. E. Woodson, Jr.;R.W. Schery	http://www.tropicos.org/Specimen/1391117	Neonicholsonia watsonii Dammer	MO	PA
urn:catalog:MO:Tropicos:1391145	Q74174	1258614400		Sorata	E. Günther	http://www.tropicos.org/Specimen/1391145	Calceolaria monantha Kraenzl.	HBG	BO
